id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
34630,L53766,44,0,301.4
86544,L53162,186,1,300.7
40098,L54274,19,0,300.6
108186,L54551,192,1,299.6
42228,L54826,73,0,300.5
71627,L55124,10,0,300.8
94276,L47441,70,0,298.1
8383,L49319,156,1,299.3
94324,L55232,139,0,300.5
77023,L47537,119,0,297.6
118112,L50983,47,0,302.2
55925,L48605,6,0,298.7
29349,L53434,202,1,301.0
73798,L53063,135,0,301.4
11781,L56664,195,1,298.9
136130,L50819,75,0,302.2
92827,L57061,132,0,298.8
18692,L47426,159,1,298.0
81165,L52048,111,0,303.6
21544,L54199,39,0,300.8
6148,L53797,156,1,301.6
110661,L49076,153,1,297.8
10405,L57005,194,1,298.4
52568,L56269,2,0,297.3
104995,L54998,20,0,300.1
65046,L50541,74,0,301.5
76262,L48836,76,0,297.9
104133,L56936,213,1,298.6
3855,L53243,170,1,301.1
43380,L48897,78,0,298.2
78326,L56294,44,0,297.7
89888,L47748,168,1,297.8
101433,L52604,54,0,302.6
120140,L51867,2,0,303.5
84967,L56379,59,0,297.9
116894,L53437,0,0,301.1
92893,L55679,179,1,298.4
39751,L49264,59,0,299.5
123543,L47642,74,0,297.4
109436,L54341,203,1,300.2
37905,L51479,10,0,301.7
79945,L47783,29,0,297.9
6690,L49739,140,0,299.3
190,L56609,64,0,298.1
111156,L52692,37,0,302.8
2261,L50090,124,0,300.6
34571,L51733,0,0,302.6
82934,L50330,117,0,300.4
16942,L51280,171,1,301.9
39523,L50690,142,0,301.9
4156,L54733,112,0,300.3
61061,L48404,139,0,297.0
29707,L52979,192,1,301.5
71011,L55257,121,0,300.3
43323,L51970,145,0,303.8
73136,L51173,131,0,302.3
118464,L50738,106,0,301.7
21202,L56076,129,0,297.4
24244,L51252,87,0,301.9
38872,L47187,22,0,298.1
122369,L56251,140,0,297.0
105863,L48113,69,0,295.5
92971,L50442,174,1,301.3
87551,L48824,127,0,298.0
110605,L55406,181,1,299.1
123129,L53777,94,0,301.5
57033,L53658,145,0,300.5
121035,L54266,215,1,300.6
133386,L52533,116,0,303.4
65933,L52108,74,0,303.4
59637,L53923,0,0,301.7
113676,L56314,95,0,297.7
8957,L52008,142,0,302.3
70236,L49389,116,0,299.8
65315,L56712,180,1,299.2
135460,L55743,104,0,298.0
86742,L56366,189,1,297.9
87245,L50304,42,0,300.1
15466,L49636,202,1,299.1
7039,L53428,189,1,300.8
99706,L48703,92,0,298.2
4813,L47375,126,0,298.3
87620,L51137,36,0,302.3
62373,L48962,92,0,298.4
17696,L51687,100,0,302.4
1112,L51740,15,0,302.7
52551,L50591,125,0,301.3
68588,L54632,54,0,300.0
127999,L55454,206,1,298.9
7139,L49461,91,0,299.3
134213,L56448,171,1,298.2
93436,L56782,63,0,298.9
19110,L55975,141,0,297.2
111497,L54271,64,0,300.6
99420,L49890,0,0,299.6
33396,L51464,185,1,301.8
80843,L50408,87,0,300.5
101619,L55228,172,1,300.6
44310,L56778,54,0,299.0
59906,L55295,10,0,300.4
59658,L56251,136,0,297.1
20791,L49531,37,0,299.2
18913,L50486,85,0,301.3
82362,L52482,195,1,303.9
18557,L51716,105,0,302.4
123388,L47267,99,0,299.0
40710,L48657,138,0,298.3
111496,L51373,184,1,302.4
56996,L56947,21,0,298.6
56745,L48361,21,0,297.2
26453,L52809,153,1,302.8
75853,L49731,118,0,299.3
120044,L55981,71,0,297.4
109162,L47844,98,0,297.5
58514,L55850,155,1,297.5
51924,L49561,139,0,299.2
54150,L57141,139,0,298.2
63168,L54320,134,0,300.5
1591,L56170,158,1,297.0
37369,L53771,94,0,301.7
92644,L50433,160,1,301.1
56767,L50396,98,0,300.5
106369,L54347,76,0,300.3
59656,L55363,188,1,299.8
32393,L49329,178,1,299.4
91865,L50970,28,0,302.3
92189,L54869,2,0,300.6
34511,L53570,135,0,300.3
26611,L48324,153,1,297.0
102525,L55550,188,1,298.8
106853,L50927,135,0,302.4
16472,L55296,12,0,300.3
82215,L55841,24,0,297.5
106298,L52559,188,1,302.9
43231,L52772,61,0,302.7
78833,L50756,139,0,301.8
43503,L53704,73,0,301.1
96594,L53957,44,0,301.2
103250,L54837,94,0,300.5
70944,L54478,123,0,300.1
62433,L53272,57,0,300.9
78656,L48585,17,0,298.9
81244,L53271,14,0,300.9
78577,L54137,25,0,300.7
48662,L56202,9,0,297.4
56667,L53169,209,1,300.7
12483,L50118,197,1,300.7
89865,L52721,134,0,302.4
106159,L48395,118,0,296.9
102268,L51401,171,1,301.9
110569,L54541,23,0,299.5
7392,L52799,140,0,303.0
124011,L55754,136,0,297.6
122069,L50046,23,0,300.6
23705,L49056,92,0,298.3
74470,L55210,3,0,300.7
41167,L50314,15,0,300.4
28275,L50160,192,1,300.4
134874,L49628,86,0,299.4
1276,L54452,40,0,300.2
30269,L50101,151,1,300.7
50714,L52614,74,0,302.9
56783,L49271,24,0,299.5
133814,L52990,189,1,301.3
32082,L50542,104,0,301.5
75932,L55926,140,0,297.3
36903,L48482,155,1,298.6
115300,L48771,148,0,298.2
57484,L49710,46,0,298.8
63911,L47403,62,0,298.4
82192,L48182,192,1,296.3
132409,L47459,52,0,298.0
41518,L53390,93,0,300.9
72969,L49864,25,0,299.8
78920,L54959,47,0,300.2
63905,L55161,107,0,301.0
45953,L48604,12,0,298.6
19383,L54438,64,0,300.3
114612,L49190,32,0,298.6
85919,L55254,115,0,300.4
116703,L53357,201,1,301.0
489,L50565,57,0,301.5
1333,L51441,2,0,302.6
6127,L56917,156,1,298.9
133175,L55165,126,0,301.0
133113,L53042,108,0,301.3
54350,L53668,171,1,300.7
114210,L55798,110,0,297.5
21913,L56369,114,0,297.9
111715,L56922,177,1,298.6
25003,L47537,66,0,297.4
335,L47791,49,0,298.1
90118,L47634,126,0,297.4
81745,L50934,148,0,302.2
45769,L50117,81,0,300.7
62494,L48956,31,0,298.5
90539,L51279,157,1,302.0
122667,L53974,0,0,301.3
93717,L56376,2,0,298.0
69453,L56658,119,0,298.6
74534,L55089,148,0,300.8
118149,L56497,57,0,298.5
810,L55348,148,0,299.7
60631,L48955,32,0,298.5
123656,L51242,64,0,302.0
87755,L47403,104,0,298.4
69765,L55257,121,0,300.3
89802,L57161,181,1,298.7
58416,L49175,196,1,298.3
110506,L54359,174,1,300.1
72374,L56448,30,0,298.2
47115,L51554,59,0,302.0
96944,L50085,113,0,300.6
100422,L54526,163,1,299.7
29653,L49480,101,0,299.2
127867,L56779,192,1,299.0
46517,L53662,176,1,300.7
129875,L47497,146,0,297.8
31575,L57070,148,0,298.8
15848,L50532,187,1,301.4
71341,L47308,173,1,299.0
88430,L57070,157,1,298.8
41904,L49054,94,0,298.4
7214,L47958,39,0,296.7
126262,L47354,47,0,298.2
133195,L54964,58,0,300.5
86293,L57060,130,0,298.8
49524,L47436,56,0,298.0
60454,L51196,25,0,302.1
39799,L54832,173,1,300.4
42374,L52764,44,0,302.4
56119,L56921,175,1,298.9
115411,L55410,98,0,299.1
36397,L48603,2,0,298.7
53248,L56789,50,0,298.9
75414,L54767,193,1,300.4
59076,L50712,6,0,301.8
10045,L48117,27,0,295.6
32581,L50043,30,0,300.5
90444,L53558,85,0,300.1
66284,L51281,163,1,301.9
120225,L50646,47,0,301.6
86320,L49888,191,1,299.8
98221,L49948,11,0,300.0
127754,L50205,70,0,300.5
89849,L54230,120,0,300.6
31782,L49598,45,0,299.2
21217,L56559,59,0,297.6
8873,L54861,5,0,300.7
34615,L49343,219,1,299.6
99905,L50102,74,0,300.8
115283,L55015,15,0,300.1
15547,L55973,54,0,297.4
13546,L49480,136,0,299.2
81656,L51568,4,0,302.0
97224,L51888,161,1,303.4
37553,L56922,177,1,298.9
127078,L56098,188,1,297.2
43440,L50825,155,1,302.2
54957,L53417,162,1,301.4
113939,L50621,199,1,301.4
20636,L51278,157,1,302.0
1988,L49051,5,0,298.3
78284,L55915,110,0,297.3
31434,L50668,74,0,301.9
125626,L49220,108,0,299.1
127586,L52594,35,0,303.6
73329,L54264,74,0,300.6
36847,L53060,129,0,301.5
6052,L56427,174,1,298.2
96511,L50903,68,0,302.2
19441,L57114,96,0,298.2
10797,L49052,86,0,298.1
13296,L49875,49,0,300.0
107928,L56868,113,0,299.1
74260,L48971,71,0,298.1
101682,L53015,18,0,301.2
61811,L56839,185,1,299.0
108045,L55315,135,0,299.7
1170,L50631,0,0,301.6
17613,L54073,133,0,301.0
4512,L49314,146,0,299.3
53506,L49220,104,0,299.1
79486,L54361,30,0,300.2
130741,L56164,124,0,297.1
41617,L48952,25,0,298.4
111748,L55018,195,1,300.2
73582,L54709,26,0,300.1
53253,L48253,168,1,297.0
4958,L53754,181,1,301.4
2012,L56850,244,1,299.0
101869,L55662,76,0,298.3
59064,L49562,121,0,299.1
136309,L53764,208,1,301.3
134858,L51654,168,1,302.7
45457,L47927,23,0,296.8
12733,L56636,116,0,298.5
29959,L53705,53,0,301.1
59769,L55966,38,0,297.2
47423,L54272,10,0,300.7
78784,L54033,24,0,300.9
89410,L53868,9,0,301.4
63088,L56897,115,0,298.9
5889,L48381,74,0,296.9
28030,L57142,141,0,298.2
22415,L53963,66,0,301.3
93763,L52460,144,0,303.5
40394,L48409,153,1,297.1
104111,L48813,157,1,297.9
84361,L54206,35,0,300.6
84165,L51276,153,1,301.9
34608,L48395,33,0,296.9
31577,L54337,182,1,300.1
12580,L52419,48,0,303.7
52467,L53122,80,0,300.7
121726,L54230,120,0,300.6
74115,L54886,173,1,300.6
84601,L55791,96,0,297.3
127527,L48270,105,0,296.9
42340,L55578,119,0,298.5
57448,L49678,196,1,299.1
58171,L55256,139,0,300.3
66676,L52697,72,0,302.6
45155,L49572,144,0,299.3
61950,L51703,179,1,302.5
120615,L55982,110,0,297.4
126308,L56140,75,0,297.3
75158,L50299,2,0,300.1
114339,L50435,165,1,301.0
51374,L52154,190,1,303.7
91265,L53450,196,1,301.0
93693,L56599,18,0,298.3
99873,L48588,21,0,298.9
111820,L50936,190,1,302.3
14922,L53523,6,0,300.2
23691,L52466,64,0,303.8
7670,L55194,156,1,300.9
59534,L55917,74,0,297.3
47818,L49604,49,0,298.8
81550,L47955,37,0,296.7
79333,L51652,8,0,302.7
57462,L56196,212,1,297.3
53461,L51618,205,1,302.3
17925,L49942,185,1,300.4
11868,L47213,162,1,298.9
33183,L48462,103,0,298.1
12909,L54757,169,1,300.4
40640,L56779,197,1,299.0
25112,L56387,30,0,297.9
117118,L54518,206,1,299.8
4096,L48063,97,0,295.7
47468,L50266,150,0,300.0
29769,L55810,52,0,297.5
5358,L51397,22,0,302.1
128147,L53071,139,0,301.4
102004,L53472,54,0,301.0
56780,L49550,89,0,299.2
61503,L50992,84,0,302.0
14261,L47454,179,1,298.1
74092,L53986,127,0,301.3
100651,L50701,193,1,301.9
100075,L57126,192,1,298.3
82386,L50698,179,1,301.9
100866,L48390,103,0,297.0
68183,L53551,197,1,300.1
100441,L48364,22,0,297.3
102063,L53444,148,0,300.9
14763,L54788,96,0,300.5
76911,L54837,157,1,300.6
122014,L54309,107,0,300.6
57092,L54531,156,1,299.7
11879,L52880,123,0,302.3
84332,L54363,34,0,300.2
83918,L57107,9,0,298.4
23945,L47411,177,1,298.3
45131,L50030,192,1,300.4
60373,L51283,167,1,301.9
61272,L52643,150,0,302.6
119610,L56471,89,0,298.2
71073,L56066,155,1,297.9
40849,L55578,102,0,298.6
32006,L50498,108,0,301.4
2958,L56446,26,0,298.2
46725,L54837,158,1,300.5
71420,L50499,99,0,301.4
110292,L50578,143,0,301.4
58338,L56243,115,0,297.2
28733,L56791,87,0,299.0
123416,L52157,179,1,303.7
94584,L56091,169,1,297.1
119802,L47784,33,0,297.9
83226,L48365,29,0,297.3
96977,L47859,135,0,297.8
87518,L52891,5,0,302.3
44423,L57094,13,0,298.7
114555,L53315,18,0,301.0
85025,L55749,20,0,297.9
119250,L49997,129,0,300.1
79381,L50243,148,0,300.1
46635,L48891,70,0,298.2
57493,L48768,202,1,298.2
59046,L54275,19,0,300.7
36986,L54481,0,0,300.1
105117,L51764,76,0,302.8
19522,L49052,15,0,298.3
121111,L55827,91,0,297.4
114074,L49589,190,1,299.0
35168,L48777,2,0,297.9
106959,L53867,19,0,301.7
82951,L53123,0,0,300.5
39053,L48157,190,1,296.0
44500,L48876,13,0,297.9
24755,L51417,55,0,302.3
16701,L47722,79,0,297.5
51229,L53345,195,1,300.9
105769,L50501,11,0,301.5
53794,L55199,188,1,301.0
91139,L50282,198,1,300.0
30821,L55191,180,1,300.8
52493,L51222,15,0,302.0
106541,L50124,7,0,300.7
11704,L54166,107,0,300.7
10863,L56680,12,0,299.2
91104,L47805,0,0,298.3
131487,L52837,7,0,302.3
112955,L52112,89,0,303.3
49855,L54958,7,0,300.4
99004,L50101,151,1,300.8
57421,L55073,6,0,300.9
115707,L55605,172,1,299.2
35479,L48869,16,0,297.9
38504,L49453,78,0,299.3
12423,L55122,208,1,300.7
7874,L54274,17,0,300.6
51078,L48691,51,0,298.0
58774,L56449,32,0,298.2
59078,L52451,196,1,303.6
46927,L53478,105,0,301.1
74184,L57047,94,0,299.0
70447,L56820,40,0,299.4
83672,L48755,176,1,298.3
130973,L56909,145,0,298.8
104134,L47219,113,0,299.0
8746,L50847,139,0,302.3
25538,L54584,85,0,299.8
25863,L48993,142,0,298.0
4358,L56225,127,0,297.3
136116,L56326,12,0,297.6
92050,L56938,96,0,298.6
107083,L48951,59,0,298.5
71662,L49079,159,1,297.8
38631,L53232,138,0,300.9
99136,L55669,117,0,298.3
53224,L54763,208,1,300.3
8698,L48232,112,0,296.7
128560,L53506,172,1,300.6
77003,L55626,2,0,298.3
4202,L54272,10,0,300.7
32380,L50494,98,0,301.4
4765,L48223,90,0,296.5
121901,L53152,159,1,300.5
104374,L47925,197,1,296.9
120715,L49571,135,0,299.2
128748,L47432,51,0,298.0
71408,L49831,179,1,299.9
124396,L55778,117,0,297.6
87825,L51853,80,0,303.4
7616,L56680,192,1,299.2
124992,L56170,146,0,297.1
67833,L55025,210,1,300.2
14919,L53342,196,1,301.0
67067,L56376,9,0,297.9
18725,L51715,201,1,302.4
79301,L50062,2,0,300.6
15396,L55656,44,0,298.5
48625,L53255,47,0,301.0
131971,L56250,5,0,297.1
80417,L54818,31,0,300.5
41830,L51691,162,1,302.7
10840,L48721,89,0,298.4
110063,L50928,137,0,302.4
96162,L56793,92,0,299.0
45011,L56216,196,1,297.3
16454,L54128,71,0,300.7
90203,L54825,129,0,300.4
115825,L55089,148,0,300.9
845,L49274,28,0,299.5
46854,L48827,128,0,297.8
2543,L51830,7,0,303.3
124668,L50696,182,1,302.0
58475,L52930,31,0,302.2
12481,L49128,71,0,298.1
5130,L47321,159,1,298.8
131600,L48406,0,0,297.1
80359,L56532,32,0,297.8
86022,L51960,119,0,303.7
4585,L54137,85,0,300.7
27629,L47895,108,0,297.4
39407,L48486,152,1,298.9
75435,L55134,33,0,301.0
35909,L55079,125,0,301.2
132441,L57062,133,0,298.8
113809,L53046,97,0,301.5
77772,L55346,141,0,299.7
127009,L50550,17,0,301.4
93276,L56490,139,0,298.4
78939,L54199,192,1,300.8
85472,L47916,27,0,296.9
105811,L48085,110,0,295.6
114482,L47334,196,1,298.4
127176,L54752,160,1,300.3
25713,L55257,106,0,300.3
118063,L56731,139,0,299.6
20073,L52041,182,1,303.5
83742,L50840,33,0,302.3
43107,L48727,101,0,298.3
118892,L52042,114,0,303.5
71027,L54505,156,1,299.9
54349,L53529,21,0,300.1
96529,L53050,196,1,301.5
98318,L48864,36,0,297.9
38028,L48886,46,0,298.1
39880,L51999,55,0,303.4
60375,L53535,39,0,300.2
44135,L54159,98,0,300.7
17217,L54902,5,0,300.5
116739,L49964,47,0,300.2
64960,L48962,50,0,298.4
24979,L52561,76,0,302.8
90091,L50678,2,0,301.9
85626,L55162,74,0,301.0
78280,L47790,47,0,298.1
115509,L55435,197,1,299.0
99459,L48309,119,0,296.5
25087,L55743,104,0,298.0
128747,L49060,74,0,298.1
96338,L48499,139,0,299.0
51144,L47187,16,0,298.1
34554,L48785,176,1,297.8
64789,L49645,124,0,298.9
90220,L50216,7,0,300.4
35807,L52041,112,0,303.5
80670,L56333,139,0,297.5
95098,L51158,0,0,302.2
15203,L56218,49,0,297.3
105042,L51335,195,1,302.4
112580,L54184,208,1,300.7
44612,L47663,171,1,297.4
102771,L53370,179,1,300.9
84211,L53890,88,0,301.4
38168,L56773,34,0,299.0
81337,L47988,120,0,297.7
106602,L55386,15,0,299.3
67943,L54910,126,0,300.6
3506,L55354,49,0,299.7
91725,L48892,72,0,298.2
131744,L54732,185,1,300.3
81751,L56142,80,0,297.3
9491,L54357,82,0,300.2
94720,L56802,57,0,298.9
101080,L51429,60,0,302.5
79977,L54946,13,0,300.3
95716,L54684,201,1,300.4
62283,L53862,134,0,301.5
7437,L49908,129,0,299.7
130990,L56395,94,0,298.0
46598,L50253,33,0,300.0
89258,L56857,15,0,299.0
52208,L55663,80,0,298.5
93348,L53793,204,1,301.5
61222,L53162,190,1,300.7
79955,L49701,42,0,298.9
74926,L56897,115,0,298.9
35075,L49943,216,1,299.8
31660,L50541,208,1,301.2
28301,L47555,44,0,297.4
35209,L50679,130,0,301.9
67566,L50475,57,0,301.3
6573,L50783,188,1,301.7
72946,L48768,202,1,298.2
134329,L55837,119,0,297.4
70530,L56043,49,0,298.0
1599,L51769,137,0,302.9
111045,L53936,153,1,301.6
25744,L57141,137,0,298.2
77565,L56634,112,0,298.4
580,L56318,106,0,297.6
31394,L56931,94,0,298.6
2589,L54924,146,0,300.4
106524,L50162,59,0,300.5
110779,L51132,20,0,302.6
54348,L53040,82,0,301.3
29024,L53534,32,0,300.1
75397,L52041,112,0,303.5
60401,L55751,125,0,297.9
17531,L55251,106,0,300.5
51998,L51813,203,1,303.0
101296,L56333,95,0,297.5
119460,L48922,150,0,298.2
100647,L55416,158,1,299.2
23198,L53617,17,0,300.4
10172,L54523,196,1,299.7
71513,L52592,42,0,302.7
90721,L48492,164,1,298.9
63288,L56016,184,1,297.4
87502,L50025,198,1,300.3
82352,L48751,160,1,298.3
41903,L51622,2,0,302.5
1647,L56060,87,0,298.0
62187,L53250,183,1,300.7
107698,L56589,196,1,298.0
18295,L55774,174,1,297.4
105976,L56938,218,1,298.8
102100,L57036,63,0,298.6
133930,L54272,10,0,300.7
83266,L47894,116,0,297.4
45366,L47319,64,0,298.8
130399,L54650,111,0,300.1
10781,L56866,44,0,299.1
53675,L47955,2,0,296.7
135429,L53741,0,0,301.5
87222,L48892,72,0,298.3
7968,L55376,217,1,299.3
60875,L53061,131,0,301.5
91613,L48493,166,1,299.0
135054,L52466,47,0,303.8
120289,L53361,17,0,301.0
96983,L56425,176,1,298.3
13119,L50089,17,0,300.7
124173,L53271,179,1,300.8
33189,L52786,161,1,302.9
106015,L56436,199,1,298.1
42406,L53233,140,0,300.7
42051,L56115,11,0,297.3
131583,L55906,115,0,297.2
37541,L50907,81,0,302.2
65651,L56257,154,1,297.3
75264,L53162,76,0,300.7
12807,L51719,156,1,302.5
101314,L55979,42,0,297.3
2150,L48440,22,0,297.6
51957,L51825,120,0,303.4
126573,L51914,26,0,303.3
5649,L51625,150,0,302.5
111249,L49077,155,1,297.8
133415,L48941,202,1,298.1
120267,L51442,119,0,302.6
104455,L56484,123,0,298.3
98382,L49326,172,1,299.3
56723,L54811,168,1,300.5
31495,L50200,209,1,300.4
61625,L49420,195,1,299.2
124540,L47583,182,1,297.4
53631,L49715,24,0,299.0
134806,L47390,124,0,298.4
75925,L53933,195,1,301.6
87000,L53258,201,1,300.7
36764,L55071,107,0,300.8
68404,L52763,42,0,302.5
103478,L55214,142,0,300.7
21974,L48341,200,1,297.0
56152,L53704,74,0,301.1
53091,L56559,108,0,297.5
51328,L56116,13,0,297.4
16386,L52127,178,1,303.8
57620,L57141,0,0,298.2
66724,L55770,174,1,297.4
11988,L51299,193,1,302.1
43224,L54886,57,0,300.7
22926,L53445,19,0,300.8
116635,L55806,41,0,297.5
103559,L50548,13,0,301.5
26067,L54965,185,1,300.3
122854,L47381,105,0,298.3
68228,L48025,208,1,296.3
80439,L53620,46,0,300.5
97061,L53607,16,0,300.3
132374,L49720,88,0,299.1
106509,L54363,92,0,300.2
18439,L49179,104,0,298.3
111529,L56778,127,0,299.0
14853,L54826,15,0,300.4
58003,L53629,79,0,300.6
121767,L53122,80,0,300.7
67494,L56236,63,0,297.3
35751,L51123,205,1,302.3
1215,L48812,129,0,297.9
64943,L47334,196,1,298.4
130634,L55508,127,0,298.6
110161,L49438,69,0,299.2
39939,L47349,22,0,298.4
115907,L55279,59,0,300.2
48144,L51426,137,0,302.6
9997,L48311,197,1,296.8
13927,L48514,197,1,298.9
7835,L47691,22,0,297.5
85045,L56674,219,1,299.2
111825,L47758,196,1,297.8
113866,L55619,9,0,298.6
22506,L50343,150,0,300.4
7409,L47390,192,1,298.4
50198,L55863,188,1,297.2
87133,L48007,162,1,296.5
74487,L48892,0,0,298.2
26859,L54845,26,0,300.5
50665,L47325,57,0,298.5
6244,L54961,51,0,300.4
120929,L55149,70,0,300.9
131533,L48817,102,0,297.9
95226,L49534,42,0,299.2
96557,L56705,59,0,299.1
92926,L55018,195,1,300.2
41335,L54171,173,1,300.8
59105,L56621,68,0,298.1
105829,L53372,73,0,301.0
89702,L47679,92,0,297.5
12342,L54140,91,0,300.8
65945,L56199,0,0,297.2
50146,L47972,72,0,296.8
85923,L55275,167,1,300.2
32016,L49255,195,1,299.5
25612,L56326,123,0,297.6
38697,L49455,70,0,299.3
5202,L54386,205,1,299.8
52029,L54820,135,0,300.4
41071,L56424,168,1,298.3
34349,L54967,9,0,300.3
35208,L53153,0,0,300.7
93285,L56379,25,0,297.9
63807,L54266,215,1,300.7
95121,L56286,24,0,297.4
44111,L50197,179,1,300.6
90810,L49578,158,1,299.3
31009,L48931,176,1,298.3
39953,L55122,17,0,300.7
22385,L56922,177,1,298.9
133669,L53936,5,0,301.7
117008,L47909,155,1,297.3
113479,L49436,84,0,299.1
109651,L50022,192,1,300.3
113979,L54250,177,1,300.7
119295,L48462,37,0,298.3
116211,L49197,46,0,298.7
94656,L54885,55,0,300.5
65294,L56260,163,1,297.2
107351,L55428,118,0,298.9
36072,L51230,186,1,302.0
73688,L55406,59,0,299.1
53696,L48449,48,0,298.0
136223,L53440,181,1,301.0
125121,L56684,181,1,298.9
90627,L49703,47,0,298.8
72321,L53407,139,0,301.0
42105,L55584,62,0,298.4
3190,L54929,172,1,300.4
115188,L48395,118,0,296.8
71162,L50493,15,0,301.4
75014,L56260,174,1,297.2
47822,L51601,160,1,302.6
84508,L53870,137,0,301.5
59779,L50381,22,0,300.2
126490,L55237,67,0,300.2
9674,L48997,39,0,298.1
96745,L50978,47,0,302.1
86408,L53487,126,0,301.0
82620,L47795,58,0,298.1
81640,L55019,197,1,300.1
13700,L56718,129,0,299.3
118052,L54533,33,0,299.7
82532,L56530,26,0,298.2
40382,L55277,170,1,300.2
19307,L49843,196,1,299.9
57863,L49417,204,1,299.3
104278,L47921,189,1,296.9
33576,L52151,173,1,303.8
38886,L57065,143,0,298.8
32601,L55779,195,1,297.6
60832,L53936,202,1,301.8
72068,L53611,26,0,300.3
13131,L53263,15,0,300.7
128718,L49285,5,0,299.3
43313,L48813,91,0,297.9
105793,L51790,94,0,303.1
56691,L56548,72,0,297.6
89358,L51130,15,0,302.2
129388,L53407,64,0,301.2
16793,L51979,170,1,303.5
24573,L48852,160,1,298.1
67523,L55827,93,0,297.4
69822,L50149,148,0,300.6
120341,L53345,212,1,300.9
72725,L55257,123,0,300.3
122352,L53270,14,0,300.8
108978,L54255,197,1,300.7
134664,L53949,23,0,301.2
88558,L53937,204,1,301.8
87566,L53255,197,1,301.0
52299,L55839,127,0,297.5
111031,L52882,115,0,301.7
18131,L51251,119,0,301.9
56184,L50936,157,1,302.3
3945,L56773,42,0,298.9
10825,L54958,47,0,300.1
8725,L54188,33,0,300.5
133508,L55016,191,1,300.0
2117,L49594,0,0,299.1
105958,L55280,131,0,300.1
99167,L55232,54,0,300.5
16338,L48820,109,0,298.0
41704,L52774,188,1,302.8
88453,L48984,104,0,298.1
19594,L56707,40,0,299.1
7529,L47410,175,1,298.3
103204,L50973,34,0,302.3
97326,L55256,119,0,300.3
12786,L56461,96,0,298.1
134110,L55950,200,1,297.4
26779,L50741,78,0,301.7
128495,L55838,128,0,297.4
110254,L51375,192,1,302.5
127410,L54210,69,0,300.7
90152,L50876,0,0,302.1
96767,L47981,100,0,296.9
82911,L57161,195,1,298.7
78869,L53547,67,0,300.0
31922,L57140,141,0,298.2
78854,L54263,209,1,300.7
37470,L56939,0,0,298.5
96938,L54235,145,0,300.8
34156,L49688,14,0,298.9
128266,L56167,127,0,297.1
54415,L55988,88,0,297.4
130674,L55454,195,1,298.8
44007,L48891,80,0,298.2
74078,L47477,131,0,297.1
107998,L49314,146,0,299.3
77258,L53741,129,0,301.5
129395,L48663,153,1,298.0
99115,L49241,161,1,299.5
86638,L52382,161,1,303.8
8396,L54241,155,1,300.6
130124,L49569,180,1,299.1
721,L48895,87,0,298.2
134012,L55296,2,0,300.4
28963,L47244,207,1,299.0
55675,L55691,125,0,298.4
9608,L49734,0,0,299.3
63173,L55141,59,0,301.0
25975,L50527,176,1,301.3
18743,L53337,188,1,301.1
14608,L56202,7,0,297.4
28964,L47993,134,0,296.8
47020,L53459,51,0,301.3
125181,L53820,133,0,301.4
73721,L54493,124,0,299.9
95325,L56434,122,0,298.3
63595,L51822,226,1,303.2
62384,L47388,122,0,298.4
95411,L56911,149,0,298.8
112431,L53240,158,1,301.0
104638,L52355,68,0,304.2
484,L55142,58,0,301.0
97574,L53615,196,1,300.3
27983,L52611,172,1,302.8
22733,L49328,171,1,299.4
34949,L48318,139,0,296.9
51468,L51739,13,0,302.7
45996,L54794,51,0,300.5
74185,L57071,159,1,298.8
82764,L51787,137,0,303.0
91719,L54139,148,0,300.5
55797,L50023,0,0,300.3
451,L48348,215,1,297.1
95823,L47438,87,0,298.2
122836,L56455,23,0,298.2
103864,L54707,98,0,300.1
131128,L50794,4,0,301.7
98968,L47832,159,1,297.7
71626,L54305,126,0,300.7
69295,L53148,146,0,300.4
12067,L53368,37,0,301.0
79116,L54915,136,0,300.3
125546,L56276,92,0,297.3
56549,L48512,221,1,298.9
36686,L47892,112,0,297.5
76919,L47603,143,0,297.3
128940,L50009,162,1,300.3
73959,L56903,131,0,298.8
57189,L54275,19,0,300.6
10094,L49381,95,0,299.8
45661,L54562,103,0,299.7
56957,L55255,94,0,300.4
118733,L52364,113,0,304.0
101138,L53169,209,1,300.7
53394,L54620,30,0,300.0
116876,L48514,226,1,298.7
49244,L48427,212,1,297.3
97749,L47402,156,1,298.3
47817,L49123,61,0,298.1
55589,L49220,108,0,299.1
21106,L49551,99,0,299.3
22485,L55356,172,1,299.8
109838,L56602,6,0,298.1
90392,L55818,71,0,297.3
105845,L54654,121,0,300.2
29859,L53962,57,0,301.3
16068,L53112,146,0,300.5
84380,L48874,31,0,298.0
27091,L56124,0,0,297.4
50280,L54768,170,1,300.4
106881,L56890,94,0,299.1
87047,L51274,146,0,302.0
33757,L56367,28,0,297.9
96392,L54258,139,0,300.7
101822,L49748,98,0,299.6
11910,L55652,76,0,298.6
69530,L50587,142,0,301.2
12147,L55194,188,1,300.9
80971,L54859,213,1,300.7
42443,L56455,45,0,298.2
103207,L49856,205,1,299.7
37442,L56493,148,0,298.3
62556,L54448,23,0,300.5
105733,L55886,39,0,297.2
30279,L56322,13,0,297.6
117504,L50550,114,0,301.4
48635,L49794,62,0,299.3
116148,L53562,114,0,300.3
135962,L48797,53,0,297.8
36505,L49620,160,1,299.1
50424,L51443,179,1,302.6
