id,Product ID,Tool wear [min],Machine failure,Air temperature [K]
73940,L47962,48,0,296.9
73941,H29909,131,0,297.5
73942,M16737,98,0,298.1
73943,M23255,202,0,297.3
73944,L50508,129,0,301.5
73945,M17643,124,0,300.2
73946,L54685,48,0,300.5
73947,M20932,0,0,300.9
73948,L51212,230,0,302
73949,M19751,190,0,303.7
73950,L54752,179,0,300.3
73951,L51700,127,0,302.4
73952,L53233,140,0,300.9
73953,L53233,140,0,300.8
73954,L52925,28,0,302.3
73955,L57142,139,0,298.3
73956,L49454,104,0,299.3
73957,L53682,207,0,300.7
73958,L51653,104,0,302.5
73959,L56903,131,0,298.8
73960,L49475,126,0,299.4
73961,L51852,67,0,303.3
73962,L52277,114,0,304
73963,L53900,135,0,301.4
73964,L50996,179,0,302.2
73965,L55483,51,0,298.9
73966,M20383,7,0,302.5
73967,L52189,59,0,303.7
73968,L50989,76,0,302.2
73969,M15407,153,0,297.7
73970,M21145,59,0,301.2
73971,L50457,9,0,301.3
73972,M18406,40,0,301.9
73973,L50652,60,0,301.8
73974,L55411,48,0,299.1
73975,M17261,127,0,299.2
73976,M21859,193,0,300.6
73977,L52713,110,0,302.4
73978,M23333,197,0,298.6
73979,L50623,18,0,301.5
73980,M15930,0,0,296.9
73981,M21585,115,0,301.6
73982,L53960,52,0,301.3
73983,M23910,44,0,297.3
73984,L49079,159,0,297.8
73985,L56447,31,0,298.2
73986,L48518,26,1,298.6
73987,L49907,155,0,300
73988,L50593,119,0,301.6
73989,L55662,119,0,298.4
73990,L53243,101,0,300.8
73991,L56474,95,0,298.2
73992,L47875,207,0,297.6
73993,M17647,20,0,300.3
73994,M15347,183,0,297.4
73995,L52912,204,0,302.3
73996,M22020,188,0,300.2
73997,L55256,119,0,300.1
73998,L54654,121,0,300.3
73999,H35266,31,0,301.7
74000,L52899,57,0,302.3
74001,L54051,71,0,301
74002,M19356,69,0,302.5
74003,L54260,33,0,300.7
74004,L57070,153,0,298.8
74005,M16232,124,0,298.6
74006,M23225,171,0,298.7
74007,L56111,2,0,297.4
74008,L51228,31,0,301.9
74009,L56275,16,0,297.3
74010,H39206,97,0,298.5
74011,L54733,107,0,300.3
74012,L53061,21,0,301.4
74013,L47396,137,0,298.3
74014,L50310,131,0,300.1
74015,L50437,169,0,301.2
74016,L56302,66,0,297.4
74017,L54256,194,0,300.7
74018,L52402,7,0,303.9
74019,L56332,0,0,297.6
74020,L56874,47,0,298.9
74021,M21091,148,0,301.3
74022,M17696,179,0,300.3
74023,L54826,197,0,300.4
74024,L49187,51,0,298.6
74025,H30451,28,0,296.4
74026,L50962,9,0,302.2
74027,L49852,196,0,299.9
74028,L51000,102,0,302.3
74029,L56895,20,0,298.9
74030,L56067,35,0,297.9
74031,L50093,83,0,300.7
74032,M24102,17,0,298.1
74033,M24669,150,0,298.2
74034,L54964,143,0,300.3
74035,L56367,27,0,297.9
74036,H35969,157,0,301.4
74037,M24687,198,0,298.3
74038,L52005,20,0,303.3
74039,L49838,181,0,300
74040,L54553,130,0,299.8
74041,M23042,68,0,299.6
74042,M19939,54,0,303.9
74043,L54782,103,0,300.4
74044,L55438,150,0,299.1
74045,H38191,14,0,297.5
74046,L48365,29,0,297.3
74047,L47713,72,0,297.5
74048,M16778,2,0,298.2
74049,H37297,122,0,300.7
74050,L54837,156,0,300.5
74051,L55427,64,0,299
74052,M19861,35,0,303.6
74053,L53419,0,0,301.2
74054,L55897,64,0,297.5
74055,M20866,14,0,300.6
74056,M17298,60,0,299.1
74057,L56305,72,0,297.4
74058,L51885,132,0,303.5
74059,L55435,155,0,299.1
74060,L47349,22,0,298.4
74061,L50474,104,0,301.3
74062,L48145,99,0,295.8
74063,L55533,189,0,298.7
74064,M21455,48,0,301.5
74065,H38099,206,0,297.6
74066,L51422,81,0,302.4
74067,L49211,13,0,298.8
74068,L53425,180,0,300.9
74069,L55258,141,0,300.3
74070,L56733,144,0,299.3
74071,L52835,162,0,302.2
74072,L53142,125,0,300.5
74073,L52069,186,0,303.8
74074,H35802,59,0,300.3
74075,H36468,133,0,300.6
74076,L54754,172,0,300.4
74077,L56323,116,0,297.5
74078,L47477,131,0,297.1
74079,M16351,13,0,298.1
74080,L51534,148,0,302
74081,L51417,70,0,302.2
74082,L55541,7,0,298.6
74083,M19067,213,0,302.3
74084,L55125,139,0,300.8
74085,M16119,96,0,298.3
74086,L51898,187,0,303.3
74087,L49250,174,0,299.7
74088,L51648,148,0,302.6
74089,L48099,169,0,295.6
74090,L49055,96,0,298.3
74091,L52807,153,0,302.7
74092,L53986,127,0,301.3
74093,L53605,33,0,300.3
74094,M15994,130,0,296.9
74095,H38144,93,0,297.3
74096,L48257,179,0,296.8
74097,L50241,86,0,300
74098,L49235,145,0,299.6
74099,L52117,96,0,303.4
74100,L47616,45,0,297.3
74101,L50784,0,0,301.8
74102,M17940,148,0,299.9
74103,L55808,126,0,297.5
74104,L55870,204,0,297.1
74105,H32300,125,0,300.5
74106,L48222,9,0,296.6
74107,H31260,202,0,298
74108,L55927,44,0,297.4
74109,M22246,113,0,299.8
74110,L56272,194,0,297.3
74111,L51113,172,0,302.3
74112,M18096,113,0,300.9
74113,L49742,147,0,299.3
74114,L54690,73,0,300.4
74115,L54886,173,0,300.6
74116,L50783,197,0,301.7
74117,L50657,72,0,301.8
74118,L53353,196,0,300.8
74119,M15755,179,0,295.6
74120,L49180,9,0,298.4
74121,M17085,124,0,299.7
74122,M16101,194,0,297.1
74123,M21360,201,0,301.1
74124,L53506,172,0,300.6
74125,L49903,117,0,299.7
74126,H36521,25,0,300.9
74127,L53273,26,0,300.8
74128,L50526,157,0,301.3
74129,L49429,11,0,299.3
74130,M16340,5,0,298.2
74131,L56037,176,0,297.7
74132,M15851,164,0,296
74133,L53992,131,0,300.9
74134,L49596,166,0,299.1
74135,H31906,73,0,299.1
74136,L55003,158,0,300
74137,L54619,37,0,300
74138,H37474,73,0,300.2
74139,L48579,159,0,299
74140,M18716,201,0,302.4
74141,L56140,80,0,297.3
74142,M16273,197,0,298.8
74143,L55890,192,0,297.3
74144,M21597,146,0,301.7
74145,L50794,4,0,301.8
74146,L51408,23,0,302.4
74147,L50668,99,0,301.9
74148,H32164,115,0,299.9
74149,L56599,13,0,298
74150,M19478,164,1,303
74151,L47497,179,0,297.8
74152,L52899,139,0,302.2
74153,M21178,152,0,300.9
74154,M16103,199,0,297.1
74155,L48409,153,0,297.1
74156,H31531,124,0,299.4
74157,L49050,86,0,298.3
74158,L48678,193,0,298
74159,L47452,146,0,298.1
74160,H35313,176,0,300.9
74161,L55424,193,0,299.1
74162,L55447,175,0,299.2
74163,L49456,85,0,299.3
74164,L55081,129,0,300.8
74165,L47672,30,0,297.8
74166,M22966,92,0,300.3
74167,L48483,158,0,298.8
74168,M18760,17,0,302.1
74169,L54267,0,0,300.7
74170,L56116,13,0,297.4
74171,L50544,181,0,301.4
74172,L50657,72,0,301.8
74173,L51004,130,0,302.3
74174,H38969,5,0,299.3
74175,L55458,207,0,298.8
74176,L48595,9,0,298.7
74177,L48810,85,0,297.9
74178,L50097,160,0,300.6
74179,L53281,47,0,300.8
74180,L56782,66,0,298.9
74181,L54457,53,0,300.1
74182,M15532,206,0,297.6
74183,L52784,92,0,302.9
74184,L57047,94,0,299
74185,L57071,159,0,298.8
74186,M20857,74,0,300.5
74187,L52742,192,0,302.3
74188,M15562,84,0,297.7
74189,H38235,127,0,297.4
74190,M16976,88,0,299.4
74191,L49304,117,0,299.3
74192,L56639,123,0,298.4
74193,M22612,92,0,300.4
74194,L55263,26,0,300.4
74195,L54865,0,0,300.7
74196,L50535,68,0,301.4
74197,M21932,24,0,300.7
74198,L53165,198,0,300.7
74199,M23667,63,0,297.3
74200,L56990,122,0,298.2
74201,H37845,133,0,298.7
74202,L51486,13,0,301.6
74203,M23209,183,0,298.7
74204,L49224,118,0,299.3
74205,L49192,38,0,298.6
74206,L49947,9,0,300.2
74207,L55256,119,0,300.3
74208,M16441,202,0,298.1
74209,L50533,174,0,301.4
74210,L54687,207,0,300.5
74211,L55902,94,0,297.2
74212,L54889,66,0,300.5
74213,L54827,133,0,300.5
74214,L55379,222,0,299.2
74215,L55701,202,0,298.4
74216,L48781,11,0,297.8
74217,L54560,99,0,299.6
74218,M23877,214,0,297.3
74219,L55848,150,0,297.5
74220,L53184,12,0,300.7
74221,L56406,124,0,298
74222,L48650,108,0,298.2
74223,L48893,74,0,298.2
74224,M17749,111,0,300.5
74225,L50282,94,0,299.9
74226,L56487,70,0,298.2
74227,M20690,166,0,301.3
74228,L54759,173,0,300.4
74229,L54808,5,0,300.5
74230,L56406,122,0,298
74231,M24117,179,0,298.3
74232,L56250,136,0,297.1
74233,L49523,17,0,299.2
74234,H32038,153,0,299.5
74235,L56468,83,0,298.2
74236,L55899,68,0,297.2
74237,M24687,205,0,298.3
74238,L49889,81,0,299.6
74239,L52370,128,0,304.1
74240,M18407,202,0,301.8
74241,L53362,19,0,301
74242,L53003,125,0,301.2
74243,L52442,94,0,303.4
74244,L47945,11,0,296.9
74245,L48112,14,0,295.6
74246,M23667,85,0,297.4
74247,L56740,164,0,299.6
74248,L49592,169,0,299.1
74249,L53257,201,0,300.9
74250,L53505,170,0,300.7
74251,L55584,44,0,298.4
74252,L50962,9,0,302.2
74253,L56269,186,0,297.1
74254,L48182,192,0,296.3
74255,M16345,18,0,298.9
74256,L56987,119,0,298
74257,L55802,24,0,297.5
74258,M19282,53,0,302.6
74259,M22722,139,0,300.5
74260,L48971,71,0,298.1
74261,M21400,64,0,301.4
74262,L49905,122,0,299.7
74263,L49550,119,0,299.2
74264,L47206,75,0,299.1
74265,H30102,54,0,297.6
74266,L50634,59,0,301.5
74267,L53257,2,0,300.9
74268,L55304,32,0,300.2
74269,H37117,47,0,300.7
74270,L53554,2,0,300.1
74271,L52708,94,0,302.4
74272,L55891,54,0,297.2
74273,L55394,109,0,299.2
74274,M24031,190,0,297.7
74275,L47975,64,0,296.9
74276,L50891,37,0,302.4
74277,M23934,114,0,297.2
74278,L53472,144,0,301
74279,L54967,64,0,300.3
74280,L47435,11,0,298
74281,L48973,76,0,298
74282,L47412,143,0,298
74283,L49017,197,0,297.7
74284,L47999,144,0,296.8
74285,L51200,196,0,302.1
74286,L52692,60,0,302.8
74287,L53162,186,0,300.7
74288,L47765,96,0,297.6
74289,L54325,152,0,300.5
74290,M21552,30,0,301.8
74291,M19147,192,0,301.8
74292,L56443,181,0,298.3
74293,L49311,131,0,299.4
74294,L55696,189,0,298.3
74295,L53938,204,0,301.8
74296,L53233,146,0,300.9
74297,M18334,62,0,301.9
74298,L52796,126,0,302.4
74299,L47319,155,0,298.8
74300,M23751,116,0,297.7
74301,L55298,16,0,300.3
74302,M17146,107,0,299.4
74303,M21371,7,0,300.9
74304,L48349,217,0,297
74305,L51515,179,0,301.6
74306,L56925,183,0,298.8
74307,L52778,79,0,302.6
74308,L51862,88,0,303.6
74309,M18976,92,0,302
74310,M15347,184,0,297.4
74311,M19250,9,0,302.2
74312,L51022,165,0,302.4
74313,L48859,217,0,298.2
74314,L55089,193,0,300.5
74315,M23194,141,0,298.7
74316,L48400,130,0,297
74317,L47900,131,0,297.4
74318,L53270,14,0,300.9
74319,M18584,124,0,302.3
74320,L55207,179,0,300.6
74321,M23777,183,0,297.1
74322,M16501,7,0,298
74323,L48526,24,0,298.9
74324,L50490,70,0,301.3
74325,M23172,77,0,298.8
74326,L57070,161,0,298.8
74327,L56825,183,0,299.3
74328,L55280,0,0,300.3
74329,L49539,15,0,299.3
74330,M19557,134,0,303.5
74331,L54139,24,0,300.6
74332,M15872,32,0,296.2
74333,L53034,202,0,301.5
74334,L54946,185,0,300.5
74335,M20902,104,0,300.9
74336,L50266,150,0,300
74337,L52956,156,0,301.6
74338,M20939,178,0,300.8
74339,L53868,21,0,301.7
74340,L47988,92,0,296.9
74341,H30301,156,0,298.2
74342,L48536,47,0,298.6
74343,L53147,168,0,300.4
74344,L53389,19,0,300.8
74345,L54338,184,0,300.2
74346,L54218,34,0,300.7
74347,L56850,244,0,299.1
74348,H34386,183,0,303.8
74349,L50007,5,0,300.3
74350,M15435,188,0,297.9
74351,M19407,196,0,302.5
74352,L52041,171,0,303.5
74353,H30650,155,0,297.1
74354,L56506,180,0,298.5
74355,L53761,74,0,301.5
74356,L52733,172,0,302.5
74357,L51642,139,0,302.7
74358,L49601,19,0,298.9
74359,L55982,80,0,297.4
74360,L56452,56,0,298.2
74361,M18754,121,0,302.3
74362,L55482,85,0,298.9
74363,L52101,2,0,303.8
74364,H35901,171,0,300.6
74365,L50647,9,0,301.8
74366,L52463,145,0,303.8
74367,L56874,62,0,299
74368,L54684,201,0,300.4
74369,L55257,113,0,300.3
74370,L51421,7,0,302.4
74371,L49833,169,0,299.9
74372,L52329,5,0,304.4
74373,M15972,69,0,296.8
74374,M17553,119,0,300.1
74375,L51421,79,1,302.4
74376,L49646,126,0,299
74377,M19457,166,0,303.1
74378,L48404,139,0,297
74379,L55715,36,0,298.3
74380,L50712,9,0,302
74381,L50344,171,0,300.4
74382,M18983,2,0,302.1
74383,L53955,110,0,301.2
74384,L49957,33,0,300.1
74385,L50257,48,0,300.1
74386,H30459,58,0,296.4
74387,M22466,31,0,300.5
74388,M17815,126,0,300.6
74389,L49410,173,0,299.5
74390,L55763,0,0,297.4
74391,L56740,166,0,298.6
74392,L49628,93,0,299.4
74393,L52773,67,0,302.6
74394,L47692,12,0,298.4
74395,M19115,204,0,302.5
74396,L50197,202,0,300.4
74397,L53287,61,0,300.8
74398,L51302,111,0,302.2
74399,L54276,146,0,300.6
74400,L49680,223,0,299
74401,L54665,64,0,300.3
74402,M15600,199,0,296.9
74403,L56759,4,0,299.5
74404,L55232,9,0,300.5
74405,L53237,151,0,300.8
74406,M23914,161,0,297.3
74407,L49054,171,0,298.4
74408,L54249,175,0,300.6
74409,L49462,96,0,299.4
74410,M20955,158,0,300.9
74411,M23209,165,0,298.8
74412,L50119,194,0,300.8
74413,M16098,184,0,297.1
74414,L47668,186,0,297.4
74415,M20324,67,1,303.4
74416,M20900,103,0,300.6
74417,L47390,79,0,298.4
74418,M23322,36,0,298.6
74419,H33197,51,0,302.3
74420,H34299,175,0,303.8
74421,L48310,121,0,296.9
74422,L50344,0,0,300.4
74423,L51840,30,0,303.2
74424,L52802,44,0,302.8
74425,L52758,30,0,302.5
74426,L55118,74,0,300.7
74427,L54953,34,0,300.3
74428,L54424,193,0,300
74429,L54943,3,1,300.2
74430,L50544,146,0,301.4
74431,L48331,168,0,297
74432,L52141,146,0,303.9
74433,L49710,28,0,298.9
74434,M18108,192,0,301
74435,H32928,174,0,301.9
74436,L54990,124,0,300
74437,L50552,21,0,301.5
74438,M17053,55,0,299.6
74439,M21926,167,0,300.8
74440,L54700,21,0,300.2
74441,M15220,59,0,297.3
74442,L57117,125,0,298.4
74443,L56427,10,0,298.3
74444,L57159,202,0,298.5
74445,L56376,49,0,297.9
74446,M18691,192,0,302.3
74447,L48033,0,0,296.3
74448,L47529,181,0,297.5
74449,L50859,13,0,302.2
74450,L56276,204,0,297.3
74451,L49591,139,0,299.1
74452,M17232,93,0,299.3
74453,L53953,96,0,301.3
74454,L56612,107,0,298
74455,L51220,25,0,302
74456,L47403,160,0,298.3
74457,L56746,179,0,299.8
74458,L51254,92,0,302
74459,L55070,197,0,300.8
74460,L51343,107,0,302.1
74461,L50823,79,0,302.3
74462,M16368,217,0,298
74463,M17058,87,0,299.7
74464,H32843,166,0,301.6
74465,M23130,185,0,299.1
74466,M21950,3,0,300.6
74467,M19985,11,0,304.3
74468,M18884,127,0,302.3
74469,M15858,183,0,296.3
74470,L55210,3,0,300.7
74471,L50119,199,0,300.9
74472,L55962,29,0,297.5
74473,M23447,198,0,297
74474,L55296,12,0,300.3
74475,M17338,146,0,298.9
74476,L55232,162,0,300.5
74477,L52802,186,0,302.7
74478,L48591,192,0,298.9
74479,L56774,43,0,299.1
74480,M15665,15,0,297
74481,L47897,125,0,297.4
74482,L55319,7,0,299.5
74483,M22358,174,0,300.2
74484,L51988,27,0,303.3
74485,L50532,74,0,301.4
74486,L52141,158,0,303.9
74487,L48892,0,0,298.2
74488,L54250,177,0,300.7
74489,L52818,171,0,302.6
74490,M23380,127,0,298.3
74491,M21986,207,0,300.6
74492,L55970,47,0,297.4
74493,L55446,20,0,299.1
74494,L54979,96,0,300
74495,L50903,68,0,302.2
74496,L56484,123,0,298.3
74497,L51452,158,0,302.5
74498,M20445,167,0,302.4
74499,L55257,121,0,300.3
74500,M18129,94,0,301.3
74501,L48301,96,0,296.6
74502,L51137,45,0,302.3
74503,M15347,184,0,297.4
74504,L55237,114,0,300.2
74505,H32655,126,0,301.2
74506,L56884,19,0,298.9
74507,L49806,59,0,299.7
74508,L47378,168,0,298.4
74509,L56469,86,0,298.2
74510,M19148,17,0,301.7
74511,M22472,39,0,300.4
74512,L53940,0,0,301.5
74513,L56257,154,0,297.3
74514,H31100,29,0,297.9
74515,L48397,122,0,297
74516,L53756,186,0,301.5
74517,M15557,13,0,297.6
74518,L47833,25,0,297.8
74519,M20169,16,1,303.8
74520,L54275,12,0,300.6
74521,L50024,196,0,300.3
74522,L53435,204,0,301
74523,L56162,98,0,297
74524,L54112,7,1,300.8
74525,L54258,199,0,300.7
74526,L54227,114,0,300.5
74527,H38406,2,0,297.3
74528,L56519,0,0,298.1
74529,L48117,23,0,295.6
74530,M24479,106,0,298.9
74531,L50027,202,0,300.4
74532,L48658,140,0,298.3
74533,L51605,103,0,302.5
74534,L55089,148,0,300.8
74535,H31531,98,0,299.4
74536,L54071,190,0,300.9
74537,M18688,119,0,302.4
74538,M21710,5,0,300.9
74539,M23797,16,0,297.4
74540,H30707,197,0,298.2
74541,L47618,92,0,297.4
74542,M15100,219,0,297
74543,L56446,93,0,298.2
74544,L56906,142,0,298.7
74545,L56455,47,0,298.2
74546,L55945,176,0,297.3
74547,L55277,172,0,300.3
74548,M19447,82,0,302.8
74549,L51450,202,1,302.6
74550,L54820,5,0,300.4
74551,L49833,169,0,299.9
74552,L49877,53,0,300
74553,L49191,34,1,298.6
74554,L55261,132,0,300.2
74555,L53106,173,0,300.2
74556,L47496,176,0,297.8
74557,L49528,28,0,299.2
74558,M17643,46,0,300.2
74559,L54859,213,0,300.5
74560,L54167,163,0,300.7
74561,L53489,133,0,301
74562,L54996,173,0,299.8
74563,L56266,181,0,297.1
74564,H39290,118,0,298.8
74565,L50755,114,0,301.7
74566,H30511,148,0,296.9
74567,L49634,102,0,299.1
74568,L55426,114,0,299
74569,L55435,96,0,299.3
74570,L49442,96,0,299.1
74571,L55446,173,0,299.1
74572,L56425,108,0,298.3
74573,L53376,35,0,300.9
74574,H36439,26,0,300.6
74575,L51625,139,0,302.5
74576,L54529,21,0,299.7
74577,M21865,0,0,300.8
74578,L55024,208,0,300.5
74579,L53256,199,0,301
74580,L47430,160,0,298
74581,L56161,126,0,297
74582,L53272,18,0,300.9
74583,L53157,92,0,300.7
74584,M21859,193,0,300.6
74585,L51863,99,0,303.6
74586,M20540,69,0,302.2
74587,L53974,0,0,301.3
74588,L55403,58,0,299.1
74589,L53507,48,0,300.7
74590,M24766,203,0,298.6
74591,L56699,96,0,299
74592,L56354,2,0,297.8
74593,L54250,177,0,300.7
74594,M20857,2,0,300.5
74595,L47375,89,0,298.3
74596,L52721,173,0,302.4
74597,L53586,162,0,300.2
74598,L47405,164,0,298.3
74599,L50203,7,0,300.4
74600,L48542,66,0,298.6
74601,L53364,2,0,301
74602,M16486,0,0,297.9
74603,L53906,118,0,301.5
74604,L48686,98,0,298
74605,L47503,49,0,297.8
74606,L56337,148,0,297.5
74607,M24079,111,0,297.7
74608,M17058,87,0,299.8
74609,H38884,143,0,298
74610,L54693,6,0,300.4
74611,L54235,9,0,300.8
74612,L48520,10,0,298.6
74613,M15194,5,0,297.5
74614,L48358,12,0,297.3
74615,H31447,98,0,298.8
74616,L55041,25,0,300.5
74617,L49572,162,0,299.2
74618,H30648,146,0,297.2
74619,L53592,203,1,300.3
74620,L50886,24,0,302.1
74621,L48793,41,0,297.9
74622,L53466,70,0,301.1
74623,L47507,203,0,297.7
74624,M22436,166,0,300.3
74625,M17586,124,0,299.9
74626,H32689,60,0,301.3
74627,L53058,125,0,301.4
74628,M17227,51,0,299.2
74629,L49393,125,0,299.7
74630,M22514,151,0,300.3
74631,L55379,225,0,299.2
74632,L49076,157,0,297.8
74633,M16370,0,0,298.1
74634,L49703,47,0,298.9
74635,L53341,182,0,300.6
74636,M23672,97,0,297.3
74637,L56847,233,0,299.2
74638,L55916,15,0,297.3
74639,L55983,75,0,297.4
74640,M16844,164,0,298.1
74641,L55951,202,0,297.5
74642,L49601,19,0,298.9
74643,M20111,186,0,303.7
74644,L54349,2,0,300.3
74645,M18783,154,0,302.6
74646,L54044,53,0,301.1
74647,L54256,194,0,300.7
74648,M24217,37,0,298.2
74649,L54981,101,0,300
74650,L53777,20,0,301.5
74651,H34854,88,0,303
74652,M16405,97,0,298.4
74653,L56323,98,0,297.6
74654,L48496,173,0,299
74655,M20956,26,0,301
74656,L48903,131,0,298.2
74657,L54091,179,0,300.8
74658,L52163,211,0,303.8
74659,L51741,188,0,302.4
74660,M16199,137,0,297.3
74661,L53189,24,0,300.6
74662,L56410,132,0,298.2
74663,L49843,101,0,299.9
74664,L50738,179,0,301.7
74665,M23759,123,0,297.4
74666,M19927,114,0,304.3
74667,L54253,187,0,300.6
74668,M21565,197,0,301.5
74669,L56110,0,0,297.4
74670,L56410,132,0,298.2
74671,L55397,179,0,299.2
74672,L53557,96,0,300.1
74673,L52016,74,0,303.3
74674,M16914,142,0,299.3
74675,L47477,0,0,298
74676,L48894,76,0,298.2
74677,M23513,113,0,297.4
74678,L50018,180,0,300.3
74679,L55232,192,0,300.5
74680,L49423,78,0,299.1
74681,M19740,159,0,303.7
74682,L53505,170,0,300.7
74683,M23676,96,0,297.2
74684,L49838,181,0,299.8
74685,L53793,124,0,301.7
74686,L50157,94,0,300.6
74687,L54265,213,0,300.6
74688,L50992,98,0,302
74689,L47809,99,0,298.3
74690,L53412,24,0,301.3
74691,M17852,140,0,300.5
74692,L55125,138,0,300.8
74693,M17708,26,0,300.3
74694,L49889,81,0,299.6
74695,L54189,12,0,300.5
74696,L47602,11,0,297.4
74697,L50553,23,0,301.4
74698,L51537,166,0,302
74699,L55446,148,0,299.1
74700,M18084,130,0,300.8
74701,M21877,83,0,300.6
74702,L57099,19,0,298.6
74703,M18391,181,0,301.8
74704,M23473,110,0,297.5
74705,L47941,140,0,296.7
74706,L54363,0,0,300.2
74707,M23153,24,0,298.9
74708,L54666,137,0,299.9
74709,H32914,132,0,301.9
74710,L57132,117,0,298.2
74711,L53662,153,0,300.7
74712,L53042,86,0,301.4
74713,L56383,66,0,297.8
74714,L56258,156,0,297.3
74715,L53059,135,0,301.4
74716,L49718,45,0,299.1
74717,L53773,65,0,301.7
74718,L54357,12,0,300.1
74719,L50408,94,0,300.5
74720,L53601,2,0,300.3
74721,L48529,166,0,298.7
74722,L54116,26,0,300.7
74723,L53440,8,0,301.3
74724,L51348,119,0,302.3
74725,L50821,104,0,302.3
74726,L55350,75,0,299.9
74727,L50668,99,0,301.9
74728,L56949,25,0,298.6
74729,L47921,215,0,296.9
74730,L54910,192,0,300.5
74731,L52887,141,0,302.4
74732,L53634,79,0,300.7
74733,M17586,204,0,299.6
74734,L54457,51,0,300
74735,L52105,33,0,303.4
74736,L50484,96,0,301.2
74737,M17647,49,0,300.3
74738,L53445,19,0,300.9
74739,M22921,2,0,300.2
74740,M22052,54,0,300.2
74741,L52355,81,0,304.2
74742,M20840,123,0,300.5
74743,L56837,61,0,299
74744,L47432,24,0,298
74745,M23020,125,0,299.6
74746,L56145,125,0,297.1
74747,L56218,49,0,297.3
74748,L51464,185,0,301.8
74749,L54690,214,1,300.5
74750,M22921,78,0,300.2
74751,L56266,179,0,297.1
74752,L49381,130,0,299.8
74753,L48428,214,0,297.2
74754,L53728,112,0,301.4
74755,L55870,208,0,297.1
74756,L56060,84,0,298
74757,L53770,4,0,301.7
74758,L48703,7,0,298.3
74759,L50202,213,0,300.5
74760,L51065,139,0,302.4
74761,L54237,149,0,300.8
74762,L48144,135,0,295.7
74763,L53255,59,0,301
74764,L51734,2,0,302.7
74765,H38354,63,0,297.4
74766,M23647,44,0,297.5
74767,H32073,183,0,299.8
74768,L52434,146,0,303.4
74769,L54248,173,0,300.8
74770,M18485,33,0,302.1
74771,L54457,51,0,300.2
74772,L56196,212,0,297.3
74773,L50240,84,0,300.1
74774,L56450,32,0,298.2
74775,L56364,22,0,297.9
74776,L47471,64,0,298.1
74777,M21465,37,0,301.5
74778,M19817,120,0,303.5
74779,L51765,78,0,302.8
74780,L51572,9,0,302.2
74781,L55379,148,0,299.2
74782,L55802,29,0,297.6
74783,L52083,0,0,303.6
74784,H31774,59,0,299.2
74785,M23029,150,0,299.3
74786,M23169,64,0,298.7
74787,L50041,240,0,300.7
74788,H30649,0,0,297.3
74789,L56695,49,0,298.8
74790,L54227,114,0,300.6
74791,L56161,126,0,297
74792,L50079,0,0,300.6
74793,H32448,146,0,300.5
74794,M19279,84,0,302.6
74795,L53142,5,0,300.5
74796,M23394,32,0,298.5
74797,L55556,42,0,298.8
74798,L50553,23,0,301.4
74799,L55273,41,0,300.2
74800,L56457,51,0,298.2
74801,M17926,98,0,300.1
74802,H34005,22,0,302.9
74803,L50217,101,0,300.5
74804,M22427,144,0,300
74805,L51381,203,0,302.5
74806,L50596,171,0,301.5
74807,L53881,104,0,301.6
74808,L56473,97,0,298.3
74809,H32007,195,0,298.8
74810,L47492,54,0,297.9
74811,H35397,188,0,300.8
74812,L53102,98,0,300.5
74813,L50353,26,0,300.2
74814,M21096,76,0,301.3
74815,L50996,93,0,302.1
74816,L51690,127,0,302.4
74817,L51940,171,0,303.6
74818,M20934,194,0,301
74819,M17758,5,0,300.6
74820,L48632,101,0,299
74821,L48412,181,0,297.1
74822,L51153,119,0,302.3
74823,L52888,143,0,302.4
74824,L49087,127,0,297.9
74825,L50929,94,0,302.3
74826,L49794,62,0,299.3
74827,M19808,128,0,303.8
74828,M24031,190,0,297.7
74829,L52911,2,0,302.2
74830,L48754,70,0,298.2
74831,L51486,18,0,301.4
74832,M17483,79,0,299.6
74833,L49571,24,0,299.2
74834,L56576,24,0,297.8
74835,L56142,119,0,297.3
74836,M19348,60,0,302.5
74837,M18667,179,0,302.3
74838,L55635,34,0,298.6
74839,L53218,99,0,300.7
74840,L51642,211,1,302.7
74841,L48078,133,0,295.6
74842,L54040,52,0,301.1
74843,M15755,168,0,295.6
74844,L53497,62,1,300.9
74845,L57174,12,0,298.5
74846,L55571,95,0,298.6
74847,L54235,124,0,300.7
74848,L54680,78,0,300.2
74849,L54706,38,0,300.1
74850,L53705,49,0,301.4
74851,L50048,0,0,300.8
74852,L55763,181,0,297.4
74853,L48077,126,0,295.6
74854,M18453,176,0,301.7
74855,L50122,0,0,300.7
74856,L49563,123,0,299.1
74857,L48897,121,0,298.4
74858,L50482,74,0,301.3
74859,M24644,71,0,298.7
74860,M17785,160,0,300.7
74861,L50351,170,0,300.4
74862,L53853,216,0,301.6
74863,L54073,63,0,301
74864,L55899,68,0,297.2
74865,L53588,180,0,300.3
74866,L53060,173,0,301.3
74867,L47728,47,0,297.4
74868,M22281,59,0,300.2
74869,L50014,171,0,300.3
74870,L54261,7,0,300.7
74871,L51175,135,0,302.3
74872,M17432,28,0,299.3
74873,M15482,63,0,297.8
74874,L55257,121,0,300.3
74875,L55728,26,0,298.5
74876,L50351,170,0,300.4
74877,L52238,131,0,303.8
74878,L54237,144,0,300.7
74879,L50120,59,0,300.9
74880,L54235,139,0,300.8
